Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.00    0.00  104812/104812      caml_leave_blocking_section [373]
[1360]   0.0    0.00    0.00  104812         caml_leave_blocking_section_default [1360]
-----------------------------------------------
                0.00    0.00   28213/95468       camlLm_map__find_aux_1382 <cycle 3> [24]
                0.00    0.00   67255/95468       camlLm_map__insert_1300 <cycle 3> [21]
[1361]   0.0    0.00    0.00   95468         camlOmake_cache__compare_1010 [1361]
-----------------------------------------------
                                   1             camlOmake_eval__eval_let_object_exp_1209 <cycle 4> [1120]
                                   6             camlOmake_eval__eval_string_value_exp_1220 <cycle 4> [804]
                                1278             camlOmake_eval__eval_value_core_1154 <cycle 4> [401]
                                3154             camlOmake_eval__eval_if_cases_1201 <cycle 4> [607]
                               87745             camlList__map_1040 <cycle 4> [71]
[1362]   0.0    0.00    0.00   92184         camlOmake_eval__eval_var_1161 <cycle 4> [1362]
                0.00    0.00    1875/123230      camlOmake_env__venv_with_env_2475 [1353]
                                1875             camlOmake_eval__eval_sequence_1203 <cycle 4> [537]
-----------------------------------------------
                0.00    0.00      12/91935       camlLm_set__lift_black_1159 [1479]
                0.00    0.00   91923/91935       camlLm_set__insert_1095 <cycle 3> [191]
[1363]   0.0    0.00    0.00   91935         camlLm_set__new_red_1091 [1363]
                0.00    0.00  183870/291732      camlLm_set__cardinality_1084 [1339]
-----------------------------------------------
                0.00    0.00   91814/91814       camlLm_string_util__buffer_get_token_1317 [348]
[1364]   0.0    0.00    0.00   91814         camlOmake_shell_lex__lexer_1143 [1364]
                0.00    0.00    1225/1225        camlOmake_shell_lex__check_next_1137 [1656]
-----------------------------------------------
                0.00    0.00   83520/83520       camlList__map_1040 <cycle 4> [71]
[1365]   0.0    0.00    0.00   83520         camlOmake_eval__fun_4184 [1365]
-----------------------------------------------
                0.00    0.00    3151/81896       camlOmake_eval__tokens_of_value_1146 [833]
                0.00    0.00   78745/81896       camlOmake_eval__values_of_value_1144 [604]
[1366]   0.0    0.00    0.00   81896         camlLm_string_util__tokens_create_lexer_1226 [1366]
-----------------------------------------------
                0.00    0.00       1/80886       camlOmake_builtin_shell__fun_1402 <cycle 4> [1123]
                0.00    0.00       1/80886       camlOmake_build__empty_env_1838 [2096]
                0.00    0.00       1/80886       camlOmake_build__load_omake_1995 [110]
                0.00    0.00       1/80886       camlOmake_env__create_2682 [29]
                0.00    0.00   80882/80886       camlOmake_node__fullname_3689 [1368]
[1367]   0.0    0.00    0.00   80886         camlOmake_node__cwd_3471 [1367]
-----------------------------------------------
                0.00    0.00       1/80882       camlOmake_builtin_io__fopen_1105 <cycle 4> [1014]
                0.00    0.00       1/80882       camlOmake_eval__compile_2817 [135]
                0.00    0.00       1/80882       camlList__map_1040 <cycle 4> [71]
                0.00    0.00       2/80882       camlOmake_install__entry [117]
                0.00    0.00      26/80882       camlOmake_rule__eval_subdir_1654 <cycle 4> [722]
                0.00    0.00      27/80882       camlOmake_eval__parse_ir_1129 <cycle 4> [815]
                0.00    0.00      33/80882       camlOmake_build__build_target_2063 <cycle 4> [778]
                0.00    0.00    1475/80882       camlOmake_cache__stat_unix_node_1694 <cycle 4> [219]
                0.00    0.00    5244/80882       camlOmake_cache__stat_file_1663 <cycle 4> [72]
                0.00    0.00   15000/80882       camlOmake_command_digest__squash_value_1358 <cycle 4> [150]
                0.00    0.00   59072/80882       camlOmake_cache__do_stat_unix_1688 <cycle 4> [107]
[1368]   0.0    0.00    0.00   80882         camlOmake_node__fullname_3689 [1368]
                0.00    0.00   80882/80886       camlOmake_node__cwd_3471 [1367]
-----------------------------------------------
                0.00    0.00   79550/79550       camlList__map_1040 <cycle 4> [71]
[1369]   0.0    0.00    0.00   79550         camlOmake_env__fun_4542 [1369]
-----------------------------------------------
                0.00    0.00       1/74650       caml_main [321]
                0.00    0.00       1/74650       caml_init_frame_descriptors [2210]
                0.00    0.00       1/74650       caml_ext_table_init [2207]
                0.00    0.00       1/74650       caml_alloc_table [2202]
                0.00    0.00       3/74650       caml_register_custom_operations [1993]
                0.00    0.00       4/74650       caml_register_named_value [1968]
                0.00    0.00       5/74650       caml_insert_global_root [1947]
                0.00    0.00       5/74650       intern_alloc [1147]
                0.00    0.00       5/74650       caml_input_val [202]
                0.00    0.00     142/74650       cons [1749]
                0.00    0.00    3356/74650       caml_open_descriptor_in [353]
                0.00    0.00   71126/74650       caml_strdup [387]
[1370]   0.0    0.00    0.00   74650         caml_stat_alloc [1370]
-----------------------------------------------
                0.00    0.00       2/73909       camlOmake_ir_ast__build_sequence_1853 <cycle 4> [1173]
                0.00    0.00    3312/73909       camlOmake_build__build_any_command_1365 <cycle 4> [227]
                0.00    0.00   70595/73909       camlOmake_target__search_irules_1093 <cycle 4> [334]
[1371]   0.0    0.00    0.00   73909         camlLm_position__loc_pos_1064 [1371]
-----------------------------------------------
                0.00    0.00       1/73692       unix_chdir [1162]
                0.00    0.00       1/73692       unix_mkdir [1163]
                0.00    0.00       4/73692       caml_sys_file_exists [1038]
                0.00    0.00       6/73692       unix_rename [1043]
                0.00    0.00      10/73692       caml_input_val [202]
                0.00    0.00      25/73692       unix_lstat [919]
                0.00    0.00      38/73692       unix_opendir [861]
                0.00    0.00     213/73692       unix_lstat_64 [293]
                0.00    0.00     603/73692       unix_unlink [690]
                0.00    0.00     633/73692       unix_open [686]
                0.00    0.00    2556/73692       caml_finalize_channel [1529]
                0.00    0.00    3814/73692       caml_sys_open [541]
                0.00    0.00   65788/73692       unix_stat_64 [181]
[1372]   0.0    0.00    0.00   73692         caml_stat_free [1372]
-----------------------------------------------
                0.00    0.00   71845/71845       camlLm_set__for_all_1482 <cycle 4> [317]
[1373]   0.0    0.00    0.00   71845         camlOmake_target__fun_1248 [1373]
-----------------------------------------------
                0.00    0.00   70595/70595       camlOmake_env__collect_3142 <cycle 4> [73]
[1374]   0.0    0.00    0.00   70595         camlLm_wild__core_1043 [1374]
-----------------------------------------------
                0.00    0.00   63050/63050       camlList__map_1040 <cycle 4> [71]
[1375]   0.0    0.00    0.00   63050         camlOmake_rule__fun_2654 [1375]
-----------------------------------------------
                0.00    0.00   61454/61454       camlParsing__loop_1076 <cycle 4> [84]
[1376]   0.0    0.00    0.00   61454         camlOmake_shell_lex__fun_1392 [1376]
-----------------------------------------------
                               60577             camlOmake_target__target_is_buildable_bound_1091 <cycle 4> [28]
[1377]   0.0    0.00    0.00   60577         camlOmake_env__venv_explicit_exists_3044 <cycle 4> [1377]
                               60577             camlOmake_env__venv_explicit_flush_3027 <cycle 4> [291]
-----------------------------------------------
                0.00    0.00       2/60122       caml_raise_with_arg [1154]
                0.00    0.00     100/60122       caml_raise_constant [1763]
                0.00    0.00   60020/60122       uerror [7634]
[1378]   0.0    0.00    0.00   60122         caml_raise [1378]
-----------------------------------------------
                0.00    0.00     625/58675       camlOmake_build__create_exists_command_1324 [648]
                0.00    0.00    1250/58675       camlOmake_build_util__command_iter_1692 [715]
                0.00    0.00    1250/58675       camlOmake_build_util__command_find_1721 [714]
                0.00    0.00    3312/58675       camlOmake_build_util__command_exists_1712 [644]
                0.00    0.00    3312/58675       camlOmake_build__create_command_1345 <cycle 4> [456]
                0.00    0.00    8661/58675       camlOmake_build_util__command_list_head_1732 [566]
                0.00    0.00   15307/58675       camlOmake_build__reclassify_command_1277 [329]
